subject,structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,original_mri_voxel_x,original_mri_voxel_z,original_mri_voxel_y,original_mri_world_x,original_mri_world_y,original_mri_world_z,original_mni_nlin6asym_x,original_mni_nlin6asym_y,original_mni_nlin6asym_z,alleninf_mni_nlin6asym_x,alleninf_mni_nlin6asym_y,alleninf_mni_nlin6asym_z,cic_mni_nlin6asym_x,cic_mni_nlin6asym_y,cic_mni_nlin6asym_z,original_mni_sym09c_x,original_mni_sym09c_y,original_mni_sym09c_z,alleninf_mni_sym09c_x,alleninf_mni_sym09c_y,alleninf_mni_sym09c_z,cic_mni_sym09c_x,cic_mni_sym09c_y,cic_mni_sym09c_z,distance_alleninf_mni_nlin6asym_to_original_mni_nlin6asym,distance_cic_mni_nlin6asym_to_original_mni_nlin6asym,distance_cic_mni_nlin6asym_to_alleninf_mni_nlin6asym,distance_original_mni_sym09c_to_original_mni_nlin6asym,distance_original_mni_sym09c_to_alleninf_mni_nlin6asym,distance_original_mni_sym09c_to_cic_mni_nlin6asym,distance_alleninf_mni_sym09c_to_original_mni_nlin6asym,distance_alleninf_mni_sym09c_to_alleninf_mni_nlin6asym,distance_alleninf_mni_sym09c_to_cic_mni_nlin6asym,distance_alleninf_mni_sym09c_to_original_mni_sym09c,distance_cic_mni_sym09c_to_original_mni_nlin6asym,distance_cic_mni_sym09c_to_alleninf_mni_nlin6asym,distance_cic_mni_sym09c_to_cic_mni_nlin6asym,distance_cic_mni_sym09c_to_original_mni_sym09c,distance_cic_mni_sym09c_to_alleninf_mni_sym09c
H0351.2001,4026,4,162,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",28033,86,79,22,6.5,68,17,9.3,63.1,2.5,7.1042252292095185,63.6633151983362,-4.519619490582941,5.27870873516641,63.1369910292413,-3.16043045832659,9.83086169356649,62.8539915865129,5.48440618818005,9.17648061722726,63.5424550751165,-2.66152089749207,6.87691441301862,62.9163166987852,-0.0168945899085075,7.376571605379321,6.9435311439081655,2.3360056563293745,3.0412192576744776,10.400484647302024,9.774220474597417,5.181922568570881,2.785925329975574,3.9504351009697336,8.201117280791552,3.4985485124109372,4.569924342551242,3.5333802944025594,6.244517531953424,3.5600705471403775
H0351.2001,4902,4,170,CX,IRoG,"inferior rostral gyrus, right",28034,90,86,22,2.5,68,10,5,61.1,-5,2.6081132007079,59.71237570766729,-12.0856355363644,2.98287366430215,60.3890860244937,-8.21482838648817,6.80923610433586,61.0012001596702,-2.50564168145236,3.68087183803833,60.5145309891022,-12.4419794196401,2.91917474879612,61.024887127165,-7.62933043614543,7.606106401536182,3.8612587182557636,3.947344708725806,3.0830050455666473,10.539771552534734,6.900039570172134,7.58062865155317,1.386089878993769,4.286227215951355,10.428533814087313,3.353931157933021,4.655974727084387,0.8666651278609498,6.433142690572082,4.899207699388822
H0351.2001,4027,4,114,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",27250,68,74,27,24.5,63,22,28.2,59.8,9.2,26.395433909773,62.8131639058725,2.54581932281082,29.6545993756194,58.5712106841375,6.45925165835469,28.4708550953979,59.4313657065852,8.8610235948752,24.8415144525376,63.162378183557,-0.0957705847746935,27.9060831457896,59.3409044277386,4.81628854748384,7.5242099905789335,3.3372869218216312,6.628067539942099,0.5693493902831267,7.458266363997984,2.8124056639568544,10.440132326102786,3.08457671831503,9.338785900342952,10.35937882220006,4.417474613461892,4.415164492740394,2.519735154455587,4.0849764016002474,6.937115240564593
H0351.2001,4033,4,209,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",27251,66,82,28,26.5,62,14,30.2,56.5,0.9,31.0385864236683,59.4143755125584,-7.41054633488312,30.0965255183577,55.008904455947,-1.63915450822974,30.8613104239205,56.4628986083872,-1.6620325936238,31.5817510757065,59.0953465055511,-8.58597616723483,31.4685512540282,54.5403590568982,-4.02679001370497,8.846580819864819,2.946417911042029,7.321517438121476,2.6462651040355376,6.464367945080928,1.6430211057373243,9.931203520441999,1.3335826323547448,8.195317854909401,7.442433155533071,5.451850580226907,5.949009413886144,2.7933479406113957,3.107567764123314,6.445688732754
H0351.2001,4033,4,130,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",27251,68,82,28,24.5,62,14,28.1,56.5,0.9,28.0023270444167,60.211790204468,-6.990520965822999,27.7681030321616,55.411288685531,-1.6457923552298,28.8649075209809,56.5239262820849,-1.91299816805154,28.5670599829184,60.0561476456582,-8.14013354159609,29.1194876788432,55.0776503732386,-4.48120184284107,8.72050730406949,2.7886388506688418,7.187892573079182,2.9152383566509394,6.3344789170423095,1.5850367359670672,9.725653991133694,1.2902546153055485,8.024307721764542,7.165369207351659,5.658601139986589,5.822724632909521,3.158655085499535,2.958410920830445,6.203095406881027
H0351.2001,4034,4,138,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",27253,52,90,28,40.5,62,6,44.9,54.6,-7.4,43.178332165478295,54.2582209056237,-14.4515705121069,43.8674220880712,54.2957089291639,-10.0393749598169,44.2959752723054,55.045524592311,-9.54822887379786,43.4731601330051,54.0648103520762,-16.2367512638262,43.6751997459416,54.3649102455324,-12.0109713002618,7.266746161040365,2.8504579243522046,4.465839211724455,2.2755714289468565,5.090356807855881,0.9935320016133404,8.967188682303096,1.8196707089384678,6.214195820507239,6.8099307585592594,4.776657742274944,2.492946955036253,1.9821529660085895,2.6293912607823517,4.241237584916728
H0351.2001,4139,24,406,CX,STG-i,"superior temporal gyrus, right, inferior bank of gyrus",35832,39,112,134,53.5,-44,-16,55.7,-62.3,-9.9,59.9543040857543,-60.9858130455175,-13.949606417063,59.3313701108904,-60.0078515176642,-8.42145353119932,53.5778038439521,-64.8859662538599,-10.9922832756388,59.8138590623385,-64.1384577626,-14.9979504524573,58.1659624142483,-63.0344578314399,-9.84078972741719,6.018762558742081,4.54168396167604,5.6484449024916445,3.5190937391730532,8.038451999300003,7.969234200500998,6.803885812192792,3.325344904411757,7.781067747699398,7.449330383511733,2.5736947742551015,4.927218889195392,3.540202835414066,5.079883846710541,5.525457985966833
H0351.2001,4787,66,2721,CB,Dt,"dentate nucleus, right",41727,79,129,124,13.5,-34,-33,13.6,-57.6,-30.9,15.1298919321804,-58.0354310599488,-32.7625401122125,17.6499240876875,-57.6083840411676,-33.2970449469647,11.9835971916588,-58.1699503430862,-30.7997563407087,13.3655648781219,-58.6198595086718,-32.4369223502012,15.8556079631071,-58.3604901051544,-32.746808281968,2.4493315826403252,4.706142782146193,2.6112500147272657,1.7168722211118395,3.710766250445903,6.217641641896448,1.8593556825810038,1.886911098143409,4.485379286015353,2.1891928846823205,3.0127750187519005,0.7953456046881898,2.021878896947496,4.338177506407763,2.522620927382981
H0351.2001,4784,70,2705,CB,Fas,"fastigial nucleus, left",73448,93,125,118,-0.5,-28,-29,-1,-50.5,-28,-0.7777989584351659,-50.884922281028,-29.2850231397454,-0.662825491341284,-51.9743790629187,-28.8647513607537,-1.20515998673691,-50.903645887837,-28.4043490426525,-1.05519005116127,-51.4818324542877,-29.5043465173196,-0.8967528414024941,-52.3915198905849,-29.2095826690332,1.3597142843205787,1.742204117314515,1.1733555922907961,0.6070574694537594,0.9790683772104292,1.285521890762474,1.7972477164295964,0.6937941461379326,0.8975712081941972,1.2517128790080454,2.247575962111683,1.513168083200563,0.5896075867748437,1.7196759021398769,0.9692880415282833
H0351.2001,4787,67,2697,CB,Dt,"dentate nucleus, right",56001,84,128,125,8.5,-35,-32,8.3,-58.5,-29.7,9.68403658443416,-59.0987251297584,-31.8507350617033,11.1404508971312,-59.5709142984179,-31.5732643346458,7.38623509674997,-59.1167195869427,-29.7637991958702,8.74157059151501,-59.4626853312441,-32.1178357998859,9.82937146727012,-60.0047087726402,-31.6911519430414,2.626726166484868,3.567090971789941,1.5559869104854185,1.1042552624841764,3.104112882192527,4.192206244951258,2.6396358819908077,1.0450129092084384,2.4622953337815683,2.7382686012598927,2.92708244428439,0.9313406257112256,1.386003032278031,3.2360668613152073,1.2880835648389235
H0351.2001,4782,71,2713,CB,Dt,"dentate nucleus, left",65121,96,126,123,-3.5,-33,-30,-4.3,-56.1,-28.2,-4.1991501946522405,-56.5629118641327,-29.383802878945108,-4.7278314033924,-57.4490335183354,-29.3921048723688,-4.34922982144298,-56.5206688512546,-28.0592740114941,-4.16272461654384,-56.9708859935487,-29.5713532209165,-4.6661739713714,-57.8789925580999,-29.5133435827703,1.2750871865845959,1.8504175664013045,1.0318838740946998,0.4463066900418725,1.333673530975897,1.6678243962236083,1.630305677221421,0.45049399972347914,0.7616434247461393,1.5886671149858314,2.241376645164454,1.4024836523117636,0.45096035269018697,2.014898311295925,1.0399441829132607
H0351.2001,4323,12,2689,CX,Cl,"claustrum, right",38505,71,96,67,21.5,23,0,23.8,11.6,-6.5,24.555321249844,11.6473256875405,-9.6412377740532,24.0956215893884,12.2062932279163,-9.55983525193224,24.2314833777376,11.9080216730726,-6.43142033273156,24.9666981411902,11.9702545016822,-10.2400383141394,24.5044823888341,12.6019024533897,-10.1364734077916,3.2311181755401313,3.1333010342603416,0.7282821291398118,0.5345637727240239,3.2366280865888126,3.1455371961939536,3.9352458042545804,0.7950321078699605,1.1301171820732243,3.879430963641258,3.8371920472998418,1.0765963610435332,0.8100526991473594,3.7793408534247073,0.7895240505831504
H0351.2001,4258,17,2491,CX,DG,"dentate gyrus, left",41207,116,105,100,-23.5,-10,-9,-24.7,-26.6,-10.6,-24.8327310023869,-24.927711780380307,-14.7277391405826,-25.0149273847381,-25.4056725831936,-12.9381072674442,-25.4306128156391,-26.0924030436543,-10.5326691043458,-25.7639023954405,-24.3238262409773,-14.7461239348063,-25.8861554442792,-24.9105500134165,-12.9146268053398,4.455602744990965,2.6443038460564288,1.8612964009315245,0.892178909175235,4.394608174831555,2.535848153829035,4.848009794860284,1.1099981570255366,2.2361304399078774,4.581718832414569,3.1014034312158922,2.0969916359468437,1.0023652143480757,2.6977802284313723,1.9270631355354382
H0351.2001,4450,16,2658,CX,DTA,"anterior group of nuclei, right",665539,89,79,91,3.5,-1,17,4.3,-9.2,16,5.7867628803753695,-7.905200931675348,14.1176092763952,5.15507977320665,-6.61807314987528,15.6088424447975,3.43888005727131,-8.89874096640052,15.9909150050955,6.0273854118635,-7.9408969359366,13.9323799547692,4.68335286770633,-6.81800949063055,15.7550162143821,2.725869278984202,2.7478194829599136,2.0686947181996316,0.9123415469125412,3.1636924478858792,2.87971640889224,2.973928973343663,0.30575040305779494,2.3067956946106056,3.4431659429759867,2.4250474764673102,2.254018714675411,0.5327922527984872,2.435940124393857,2.5277069904233853
H0351.2001,4534,16,2682,CX,Pa,"paraventricular nuclei, left of thalamus, left",665538,91,89,93,1.5,-3,7,2,-14.2,5.6,2.63203602298038,-11.9267424711918,2.70562014770015,1.95690610234539,-11.4494892616431,4.57102046935262,2.08155933038267,-13.4729562530373,5.65986647845102,3.06451461822807,-11.6868311715674,3.05326185894613,2.3105973074873,-11.1449961899182,4.81458864998962,3.734247455114259,2.9369993667556322,2.040414025579681,0.7340494054300148,3.3795521938590114,2.3012046245502638,3.7329725543760777,0.6045245457654442,1.8938635130667116,3.3092040654790877,3.169604069242372,2.2720471473435655,0.5264398901508325,2.4872376359572255,1.9910420697767646
H0351.2001,4307,14,2522,CX,SI,"substantia innominata, left",64824,101,96,83,-8.5,7,0,-8.3,-5.9,-4,-8.94638563344493,-5.19380867786267,-6.98383008506443,-7.92760712539898,-4.52476525919771,-5.59638028689836,-9.59972974262415,-5.26775803125643,-3.72907142660465,-10.1508836179359,-4.615075575724,-6.79722608886457,-9.20115567048849,-3.8402424743660695,-5.38487828983789,3.1336500358402626,2.1397142486231298,1.8467662783758796,1.4705201810191604,3.3205091411838414,2.6143593261253986,3.5918344526813977,1.3492844212958273,2.5284669180430694,3.1848607526198514,2.6405625318336035,2.110378184705659,1.4612427705257731,2.222241734031899,1.8700470086439345
H0351.2001,4260,16,2667,CX,S,"subiculum, right",39174,68,109,98,24.5,-8,-13,26,-24.5,-14.3,28.5295507766412,-21.8219801897986,-19.522828365451,27.488788547756702,-22.4827165525065,-16.977137470096,25.3846310552248,-25.0429577531893,-14.6527893111071,28.1250298290202,-22.4160214288609,-19.8841746025091,26.8828331987599,-23.023872348313,-17.4549851505926,6.391271655187003,3.6678316320756577,2.8284802797209743,0.8932761935557973,6.631930104340284,4.047827580721162,6.327853068023958,0.804421092343377,2.97659471489326,6.463588164370662,3.593365915317756,2.903824909190909,0.9425337585830971,3.7647864558175805,2.7952632437413096
H0351.2001,4263,16,2611,CX,CA1,"CA1 field, right",64946,60,108,97,32.5,-7,-12,34.5,-22.9,-13.3,36.193839901876295,-22.3706956494496,-19.1221192414101,35.7760068187406,-21.1008437580857,-15.8481342065294,34.4762912113084,-23.4545366710787,-13.5193048524683,35.7062078629411,-22.9898308062316,-19.2547392845917,35.8342459839949,-21.5063319011585,-15.8235210577622,6.086569573240545,3.3701846416445638,3.5363945368108953,0.5967978255225238,5.959548132331072,3.5570461269447944,6.0763415744861495,0.7991879776454687,3.8959083819019042,5.884203823455927,3.176583328751858,3.4288748084907335,0.4103879160433246,3.3089205658251863,3.740377157710576
